person_id,publication_id,author_position,raw_author_name,is_corresponding,sort_order
A5010384159,W2102278945,last,Steven L Salzberg,0,2
A5077667471,W2088833470,first,Robert C Edgar,1,0
A5009556658,W2170551349,first,Ben Langmead,1,0
A5010384159,W2170551349,last,Steven L Salzberg,0,1
A5050085853,W2167279371,first,Johannes Schindelin,1,0
A5021284069,W2167279371,middle,Ignacio Arganda-Carreras,0,1
A5005279299,W2167279371,middle,Erwin Frise,0,2
A5055757900,W2167279371,middle,Verena Kaynig,0,3
A5024201884,W2167279371,middle,Mark Longair,0,4
A5081122949,W2167279371,middle,Tobias Pietzsch,0,5
A5036369136,W2167279371,middle,Stephan Preibisch,0,6
A5078540488,W2167279371,middle,Curtis Rueden,0,7
A5024381551,W2167279371,middle,Stephan Saalfeld,0,8
A5003321899,W2167279371,middle,Benjamin Schmid,0,9
A5068316606,W2167279371,middle,Jean-Yves Tinevez,0,10
A5065589000,W2167279371,middle,Daniel James White,0,11
A5023873563,W2167279371,middle,Volker Hartenstein,0,12
A5010413374,W2167279371,middle,Kevin Eliceiri,0,13
A5042671050,W2167279371,middle,Pavel Tomancak,0,14
A5042603640,W2167279371,last,Albert Cardona,0,15
A5087352477,W1969042907,first,Diego Darriba,1,0
A5049011209,W1969042907,middle,Guillermo L Taboada,0,1
A5070686724,W1969042907,middle,Ramón Doallo,0,2
A5042649313,W1969042907,last,David Posada,0,3
A5111881458,W2099540110,first,Caroline A Schneider,1,0
A5052725140,W2099540110,middle,Wayne S Rasband,0,1
A5010413374,W2099540110,last,Kevin W Eliceiri,0,2
A5038626201,W2072970694,first,J Gregory Caporaso,1,0
A5058269883,W2072970694,middle,Justin Kuczynski,0,1
A5060535917,W2072970694,middle,Jesse Stombaugh,0,2
A5066967353,W2072970694,middle,Kyle Bittinger,0,3
A5016535188,W2072970694,middle,Frederic D Bushman,0,4
A5068609634,W2072970694,middle,Elizabeth K Costello,0,5
A5090803123,W2072970694,middle,Noah Fierer,0,6
A5002676856,W2072970694,middle,Antonio Gonzalez Peña,0,7
A5056352168,W2072970694,middle,Julia K Goodrich,0,8
A5063884903,W2072970694,middle,Jeffrey I Gordon,0,9
A5091335490,W2072970694,middle,Gavin A Huttley,0,10
A5049973896,W2072970694,middle,Scott T Kelley,0,11
A5082358375,W2072970694,middle,Dan Knights,0,12
A5056719307,W2072970694,middle,Jeremy E Koenig,0,13
A5066589732,W2072970694,middle,Ruth E Ley,0,14
A5086938254,W2072970694,middle,Catherine A Lozupone,0,15
A5022461817,W2072970694,middle,Daniel McDonald,0,16
A5081824427,W2072970694,middle,Brian D Muegge,0,17
A5058228910,W2072970694,middle,Meg Pirrung,0,18
A5112342016,W2072970694,middle,Jens Reeder,0,19
A5038465847,W2072970694,middle,Joel R Sevinsky,0,20
A5079232459,W2072970694,middle,Peter J Turnbaugh,0,21
A5084222883,W2072970694,middle,William A Walters,0,22
A5079552180,W2072970694,middle,Jeremy Widmann,0,23
A5038876085,W2072970694,middle,Tanya Yatsunenko,0,24
A5037261939,W2072970694,middle,Jesse Zaneveld,0,25
A5033881627,W2072970694,last,Rob Knight,0,26
A5022376808,W2115786064,first,Qing Hua Wang,1,0
A5067220816,W2115786064,middle,Kourosh Kalantar-Zadeh,0,1
A5026176713,W2115786064,middle,Andras Kis,0,2
A5030331900,W2115786064,middle,Jonathan N. Coleman,0,3
A5041330438,W2115786064,last,Michael S. Strano,0,4
A5001854674,W2114570899,first,Thomas D Schmittgen,1,0
A5055590197,W2114570899,last,Kenneth J Livak,0,1
A5023278037,W2158217645,first,Da Wei Huang,1,0
A5070432400,W2158217645,middle,Brad T Sherman,0,1
A5085875110,W2158217645,last,Richard A Lempicki,0,2
A5076787674,W2588681363,first,Elda Dermyshi,1,0
A5101621486,W2588681363,middle,Yizhong Wang,0,1
A5066162583,W2588681363,middle,Chongbin Yan,0,2
A5057325863,W2588681363,middle,Wenchao Hong,0,3
A5078408795,W2588681363,middle,Gang Qiu,0,4
A5101587265,W2588681363,middle,Xiaohui Gong,0,5
A5100458374,W2588681363,last,Ting Zhang,0,6
A5108093963,W2136922672,first,Geoffrey E. Hinton,1,0
A5052435039,W2136922672,middle,Simon Osindero,0,1
A5003271205,W2136922672,last,Yee-Whye Teh,0,2
A5053148274,W2064675550,first,Sepp Hochreiter,1,0
A5071172037,W2064675550,last,Jürgen Schmidhuber,0,1
A5071172037,W2076063813,first,Jürgen Schmidhuber,1,0
A5078334892,W2137983211,first,Kurt Hornik,0,0
A5085804894,W2137983211,middle,Maxwell Stinchcombe,0,1
A5103455390,W2137983211,last,Halbert White,1,2
A5090721600,W1981276685,first,Krzysztof Cios,1,0
A5076161610,W1981276685,last,Mark Shields,0,1
A5111752493,W2058046532,first,N. Tzourio-Mazoyer,1,0
A5038278091,W2058046532,middle,B. Landeau,0,1
A5004628558,W2058046532,middle,D. Papathanassiou,0,2
A5066230939,W2058046532,middle,F. Crivello,0,3
A5051457645,W2058046532,middle,O. Etard,0,4
A5049498403,W2058046532,middle,N. Delcroix,0,5
A5040742305,W2058046532,middle,B. Mazoyer,0,6
A5020023263,W2058046532,last,M. Joliot,0,7
A5074628106,W2156220037,first,Guy McKhann,1,0
A5110843805,W2156220037,middle,David Drachman,0,1
A5111864214,W2156220037,middle,Marshall Folstein,0,2
A5037028051,W2156220037,middle,Robert Katzman,0,3
A5103415629,W2156220037,middle,Donald Price,0,4
A5042905021,W2156220037,last,Emanuel M. Stadlan,0,5
A5084703314,W249845531,first,Miklos Palkovits,1,0
A5056349538,W2136022845,first,R.C. Oldfield,1,0
A5112999757,W3001897055,first,Na Zhu,1,0
A5043631759,W3001897055,middle,Dingyu Zhang,0,1
A5057178901,W3001897055,middle,Wenling Wang,0,2
A5101925685,W3001897055,middle,Xingwang Li,0,3
A5072820962,W3001897055,middle,Bo Yang,0,4
A5031203283,W3001897055,middle,Jingdong Song,0,5
A5079882302,W3001897055,middle,Xiang Zhao,0,6
A5063481153,W3001897055,middle,Baoying Huang,0,7
A5079289072,W3001897055,middle,Weifeng Shi,0,8
A5112492347,W3001897055,middle,Roujian Lu,0,9
A5045195522,W3001897055,middle,Peihua Niu,0,10
A5109113291,W3001897055,middle,Faxian Zhan,0,11
A5078433604,W3001897055,middle,Xuejun Ma,0,12
A5101759768,W3001897055,middle,Dayan Wang,0,13
A5102005952,W3001897055,middle,Wenbo Xu,0,14
A5042900498,W3001897055,middle,Guizhen Wu,0,15
A5015873777,W3001897055,middle,George F. Gao,0,16
A5053933911,W3001897055,last,Wenjie Tan,0,17
A5101633572,W3008827533,first,Wei-jie Guan,1,0
A5034117843,W3008827533,middle,Zheng-yi Ni,0,1
A5100523570,W3008827533,middle,Yu Hu,0,2
A5031255136,W3008827533,middle,Wen-hua Liang,0,3
A5101506716,W3008827533,middle,Chun-quan Ou,0,4
A5100751322,W3008827533,middle,Jian-xing He,0,5
A5100349482,W3008827533,middle,Lei Liu,0,6
A5022408293,W3008827533,middle,Hong Shan,0,7
A5110843713,W3008827533,middle,Chun-liang Lei,0,8
A5089024033,W3008827533,middle,David S.C. Hui,0,9
A5012294390,W3008827533,middle,Bin Du,0,10
A5057422995,W3008827533,middle,Lan-juan Li,0,11
A5065458315,W3008827533,middle,Guang Zeng,0,12
A5074675036,W3008827533,middle,Kwok-Yung Yuen,0,13
A5061008437,W3008827533,middle,Ru-chong Chen,0,14
A5103136145,W3008827533,middle,Chun-li Tang,0,15
A5100453619,W3008827533,middle,Tao Wang,0,16
A5012491543,W3008827533,middle,Ping-yan Chen,0,17
A5101520726,W3008827533,middle,Jie Xiang,0,18
A5101728447,W3008827533,middle,Shi-yue Li,0,19
A5112505276,W3008827533,middle,Jin-lin Wang,0,20
A5087858925,W3008827533,middle,Zi-jing Liang,0,21
A5109466473,W3008827533,middle,Yi-xiang Peng,0,22
A5100751018,W3008827533,middle,Li Wei,0,23
A5008676917,W3008827533,middle,Yong Liu,0,24
A5102707681,W3008827533,middle,Ya-hua Hu,0,25
A5100416329,W3008827533,middle,Peng Peng,0,26
A5100707507,W3008827533,middle,Jian-ming Wang,0,27
A5101887888,W3008827533,middle,Ji-yang Liu,0,28
A5113360709,W3008827533,middle,Zhong Chen,0,29
A5100438769,W3008827533,middle,Gang Li,0,30
A5110448998,W3008827533,middle,Zhi-jian Zheng,0,31
A5032532898,W3008827533,middle,Shao-qin Qiu,0,32
A5067095480,W3008827533,middle,Jie Luo,0,33
A5018142228,W3008827533,middle,Chang-jiang Ye,0,34
A5110669068,W3008827533,middle,Shao-yong Zhu,0,35
A5101475024,W3008827533,last,Nan-shan Zhong,0,36
A5100426166,W3003668884,first,Qun Li,1,0
A5112245971,W3003668884,middle,Xuhua Guan,0,1
A5011439848,W3003668884,middle,Peng Wu,0,2
A5100668249,W3003668884,middle,Xiaoye Wang,0,3
A5101714940,W3003668884,middle,Lei Zhou,0,4
A5030155090,W3003668884,middle,Yeqing Tong,0,5
A5112645115,W3003668884,middle,Ruiqi Ren,0,6
A5029917806,W3003668884,middle,Kathy S.M. Leung,0,7
A5068660339,W3003668884,middle,Eric H.Y. Lau,0,8
A5057572365,W3003668884,middle,Jessica Y. Wong,0,9
A5042728044,W3003668884,middle,Xuesen Xing,0,10
A5110760432,W3003668884,middle,Nijuan Xiang,0,11
A5101874184,W3003668884,middle,Yang Wu,0,12
A5100323172,W3003668884,middle,Chao Li,0,13
A5100340176,W3003668884,middle,Qi Chen,0,14
A5100380730,W3003668884,middle,Dan Li,0,15
A5113745163,W3003668884,middle,Tian Liu,0,16
A5101626696,W3003668884,middle,Jing Zhao,0,17
A5100658156,W3003668884,middle,Man Liu,0,18
A5101109502,W3003668884,middle,Wenxiao Tu,0,19
A5042452119,W3003668884,middle,Chuding Chen,0,20
A5074584778,W3003668884,middle,Lianmei Jin,0,21
A5111759101,W3003668884,middle,Rui Yang,0,22
A5086654710,W3003668884,middle,Qi Wang,0,23
A5110798721,W3003668884,middle,Suhua Zhou,0,24
A5028153158,W3003668884,middle,Rui Wang,0,25
A5100387631,W3003668884,middle,Hui Liu,0,26
A5004095744,W3003668884,middle,Yinbo Luo,0,27
A5100390838,W3003668884,middle,Yuan Liu,0,28
A5067385781,W3003668884,middle,Ge Shao,0,29
A5100319229,W3003668884,middle,Huan Li,0,30
A5113050265,W3003668884,middle,Zhongfa Tao,0,31
A5100397719,W3003668884,middle,Yang Yang,0,32
A5086287153,W3003668884,middle,Zhiqiang Deng,0,33
A5035157608,W3003668884,middle,Boxi Liu,0,34
A5081253261,W3003668884,middle,Zhitao Ma,0,35
A5100430703,W3003668884,middle,Yanping Zhang,0,36
A5082784333,W3003668884,middle,Guoqing Shi,0,37
A5033703745,W3003668884,middle,Tommy T.Y. Lam,0,38
A5068852445,W3003668884,middle,Joseph T. Wu,0,39
A5015873777,W3003668884,middle,George F. Gao,0,40
A5074151633,W3003668884,middle,Benjamin J. Cowling,0,41
A5072820962,W3003668884,middle,Bo Yang,0,42
A5032186734,W3003668884,middle,Gabriel M. Leung,0,43
A5100866265,W3003668884,last,Zijian Feng,0,44
A5053052330,W2096287682,first,Roger Stupp,1,0
A5006549117,W2096287682,middle,Warren P. Mason,0,1
A5010891460,W2096287682,middle,Martin J. van den Bent,0,2
A5017177249,W2096287682,middle,Michael Weller,0,3
A5110436793,W2096287682,middle,Barbara Fisher,0,4
A5056837393,W2096287682,middle,Martin J.B. Taphoorn,0,5
A5113618510,W2096287682,middle,Karl Belanger,0,6
A5087336206,W2096287682,middle,Alba A. Brandes,0,7
A5053746026,W2096287682,middle,Christine Marosi,0,8
A5108105228,W2096287682,middle,Ulrich Bogdahn,0,9
A5059335443,W2096287682,middle,Jürgen Curschmann,0,10
A5108417601,W2096287682,middle,Robert C. Janzer,0,11
A5007347096,W2096287682,middle,Samuel K. Ludwin,0,12
A5038129366,W2096287682,middle,Thierry Gorlia,0,13
A5014218178,W2096287682,middle,Anouk Allgeier,0,14
A5103260191,W2096287682,middle,Denis Lacombe,0,15
A5058982388,W2096287682,middle,J. Gregory Cairncross,0,16
A5103081894,W2096287682,middle,Elizabeth Eisenhauer,0,17
A5110046289,W2096287682,last,René O. Mirimanoff,0,18
W2158822657-person-0,W2158822657,first,Diabetes Prevention Program Research Group,1,0
A5114252790,W2324841714,first,Russell Ross,1,0
W2769264260-person-0,W2769264260,first,The Diabetes Control and Complications Trial Research Group,1,0
A5019950553,W2128158076,first,S. Agostinelli,0,0
A5102846098,W2128158076,middle,J. Allison,1,1
A5009376065,W2128158076,middle,K. Amako,0,2
A5056196917,W2128158076,middle,J. Apostolakis,0,3
A5075976624,W2128158076,middle,H. Araujo,0,4
A5053120153,W2128158076,middle,P. Arce,0,5
A5033010033,W2128158076,middle,M. Asai,0,6
A5107828331,W2128158076,middle,D. Axen,0,7
A5115739212,W2128158076,middle,S. Banerjee,0,8
A5005804616,W2128158076,middle,G. Barrand,0,9
A5022678642,W2128158076,middle,F. Behner,0,10
A5081230172,W2128158076,middle,L. Bellagamba,0,11
A5107827189,W2128158076,middle,J. Boudreau,0,12
A5083421767,W2128158076,middle,L. Broglia,0,13
A5070967626,W2128158076,middle,A. Brunengo,0,14
A5106852621,W2128158076,middle,H. Burkhardt,0,15
A5047187911,W2128158076,middle,S. Chauvie,0,16
A5088076311,W2128158076,middle,J. Chuma,0,17
A5064659367,W2128158076,middle,R. Chytracek,0,18
A5070983794,W2128158076,middle,G. Cooperman,0,19
A5053210927,W2128158076,middle,G. Cosmo,0,20
A5048080465,W2128158076,middle,P. Degtyarenko,0,21
A5106497523,W2128158076,middle,A. Dell'Acqua,0,22
A5078458268,W2128158076,middle,G. Depaola,0,23
A5042826568,W2128158076,middle,D. Dietrich,0,24
A5055698218,W2128158076,middle,R. Enami,0,25
A5090259574,W2128158076,middle,A. Feliciello,0,26
A5110889177,W2128158076,middle,C. Ferguson,0,27
A5113580301,W2128158076,middle,H. Fesefeldt,0,28
A5075676762,W2128158076,middle,G. Folger,0,29
A5041391948,W2128158076,middle,F. Foppiano,0,30
A5107940813,W2128158076,middle,A. Forti,0,31
A5082722135,W2128158076,middle,S. Garelli,0,32
A5110677852,W2128158076,middle,S. Giani,0,33
A5082956608,W2128158076,middle,R. Giannitrapani,0,34
A5065656286,W2128158076,middle,D. Gibin,0,35
A5042555850,W2128158076,middle,J.J. Gómez Cadenas,0,36
A5107832560,W2128158076,middle,I. González,0,37
A5084748758,W2128158076,middle,G. Gracia Abril,0,38
A5029352096,W2128158076,middle,G. Greeniaus,0,39
A5061297345,W2128158076,middle,W. Greiner,0,40
A5090050350,W2128158076,middle,V. Grichine,0,41
A5071795042,W2128158076,middle,A. Grossheim,0,42
A5068840916,W2128158076,middle,S. Guatelli,0,43
A5003526591,W2128158076,middle,P. Gumplinger,0,44
A5088185191,W2128158076,middle,R. Hamatsu,0,45
A5108236754,W2128158076,middle,K. Hashimoto,0,46
A5003870645,W2128158076,middle,H. Hasui,0,47
A5103229841,W2128158076,middle,A. Heikkinen,0,48
A5114072579,W2128158076,middle,A. Howard,0,49
A5011037729,W2128158076,middle,V. Ivanchenko,0,50
A5107843783,W2128158076,middle,A. Johnson,0,51
A5002338136,W2128158076,middle,F.W. Jones,0,52
A5011661664,W2128158076,middle,J. Kallenbach,0,53
A5113519078,W2128158076,middle,N. Kanaya,0,54
A5090298420,W2128158076,middle,M. Kawabata,0,55
A5076966537,W2128158076,middle,Y. Kawabata,0,56
A5073456299,W2128158076,middle,M. Kawaguti,0,57
A5045151954,W2128158076,middle,S. Kelner,0,58
A5061511981,W2128158076,middle,P. Kent,0,59
A5048930001,W2128158076,middle,A. Kimura,0,60
A5107918505,W2128158076,middle,T. Kodama,0,61
A5089483250,W2128158076,middle,R. Kokoulin,0,62
A5105362085,W2128158076,middle,M. Kossov,0,63
A5064860139,W2128158076,middle,H. Kurashige,0,64
A5084828559,W2128158076,middle,E. Lamanna,0,65
A5107772402,W2128158076,middle,T. Lampén,0,66
A5111928723,W2128158076,middle,V. Lara,0,67
A5108619990,W2128158076,middle,V. Lefebure,0,68
A5024184734,W2128158076,middle,F. Lei,0,69
A5042998619,W2128158076,middle,M. Liendl,0,70
A5107840434,W2128158076,middle,W. Lockman,0,71
A5100626378,W2128158076,middle,F. Longo,0,72
A5056306774,W2128158076,middle,S. Magni,0,73
A5108421497,W2128158076,middle,M. Maire,0,74
A5016000066,W2128158076,middle,E. Medernach,0,75
A5005226913,W2128158076,middle,K. Minamimoto,0,76
A5017980758,W2128158076,middle,P. Mora de Freitas,0,77
A5107867044,W2128158076,middle,Y. Morita,0,78
A5002373101,W2128158076,middle,K. Murakami,0,79
A5111928724,W2128158076,middle,M. Nagamatu,0,80
A5072309854,W2128158076,middle,R. Nartallo,0,81
A5005520215,W2128158076,middle,P. Nieminen,0,82
A5103452590,W2128158076,middle,T. Nishimura,0,83
A5067494586,W2128158076,middle,K. Ohtsubo,0,84
A5051757056,W2128158076,middle,M. Okamura,0,85
A5107196229,W2128158076,middle,S. O'Neale,0,86
A5027568671,W2128158076,middle,Y. Oohata,0,87
A5066906042,W2128158076,middle,K. Paech,0,88
A5018730722,W2128158076,middle,J. Perl,0,89
A5083386713,W2128158076,middle,A. Pfeiffer,0,90
A5000517206,W2128158076,middle,M.G. Pia,0,91
A5105412462,W2128158076,middle,F. Ranjard,0,92
A5110789229,W2128158076,middle,A. Rybin,0,93
A5006490364,W2128158076,middle,S. Sadilov,0,94
A5017137825,W2128158076,middle,E. Di Salvo,0,95
A5078790563,W2128158076,middle,G. Santin,0,96
A5110018707,W2128158076,middle,T. Sasaki,0,97
A5079066306,W2128158076,middle,N. Savvas,0,98
A5111822195,W2128158076,middle,Y. Sawada,0,99
A5061581536,W2900569176,first,Damian Szklarczyk,0,0
A5010825633,W2900569176,middle,Annika L Gable,0,1
A5064443056,W2900569176,middle,David Lyon,0,2
A5006363776,W2900569176,middle,Alexander Junge,0,3
A5106122722,W2900569176,middle,Stefan Wyder,0,4
A5050318013,W2900569176,middle,Jaime Huerta-Cepas,0,5
A5072338334,W2900569176,middle,Milan Simonovic,0,6
A5103353640,W2900569176,middle,Nadezhda T Doncheva,0,7
A5054399637,W2900569176,middle,John H Morris,0,8
A5074309419,W2900569176,middle,Peer Bork,1,9
A5005772961,W2900569176,middle,Lars J Jensen,1,10
A5000334281,W2900569176,last,Christian von Mering,1,11
A5015434839,W2146512944,first,Matthew E. Ritchie,0,0
A5027183726,W2146512944,middle,Belinda Phipson,0,1
A5101454129,W2146512944,middle,Di Wu,0,2
A5102946135,W2146512944,middle,Yifang Hu,0,3
A5006353479,W2146512944,middle,Charity W. Law,0,4
A5076240767,W2146512944,middle,Wei Shi,0,5
A5054704071,W2146512944,last,Gordon K. Smyth,1,6
A5079683358,W2034285706,first,Christian Quast,1,0
A5003436229,W2034285706,middle,Elmar Pruesse,0,1
A5091885910,W2034285706,middle,Pelin Yilmaz,0,2
A5040236033,W2034285706,middle,Jan Gerken,0,3
A5056910945,W2034285706,middle,Timmy Schweer,0,4
A5073935114,W2034285706,middle,Pablo Yarza,0,5
A5040031141,W2034285706,middle,Jörg Peplies,0,6
A5091470163,W2034285706,last,Frank Oliver Glöckner,0,7
A5077667471,W2132926880,first,R. C. Edgar,1,0
A5064063992,W2127774996,first,K. Katoh,1,0
A5032653169,W2108244474,first,M. W. Pfaffl,1,0
A5058022821,W4294216483,first,M. Kanehisa,1,0
A5071896859,W2130479394,first,H. M. Berman,1,0
A5006518349,W2159482845,first,H. Ogata,0,0
A5102872908,W2159482845,middle,S. Goto,0,1
A5111977275,W2159482845,middle,K. Sato,0,2
A5027636639,W2159482845,middle,W. Fujibuchi,0,3
A5079934306,W2159482845,middle,H. Bono,0,4
A5058022821,W2159482845,last,M. Kanehisa,1,5
A5015061000,W2158714788,first,S. Altschul,1,0
A5039921905,W2097382368,first,J. Thompson,1,0
A5039921905,W2106882534,first,Julie D. Thompson,1,0
A5090607558,W2106882534,middle,Desmond G. Higgins,0,1
A5004328524,W2106882534,last,Toby J. Gibson,0,2
A5112837268,W2118094114,first,S.A. Miller,1,0
A5051025823,W2118094114,middle,D.D. Dykes,0,1
A5064346520,W2118094114,last,H.F. Polesky,0,2
A5103822389,W1483247593,first,T. A. Hall,1,0
A5059624154,W2169528473,first,E. W. Dijkstra,1,0
A5022725575,W2122328334,first,U.H Graneheim,1,0
A5053818126,W2122328334,last,B Lundman,0,1
A5044483808,W2146691185,first,Barney G. Glaser,1,0
A5108677812,W2146691185,middle,Anselm L. Strauss,0,1
A5028138468,W2146691185,last,Elizabeth Strutzel,0,2
A5055491450,W2398350456,first,John E. Dowling,1,0
A5063158693,W2398350456,last,George Wald,0,1
A5027320896,W2035618305,first,Guangchuang Yu,0,0
A5018109589,W2035618305,middle,Li-Gen Wang,0,1
A5101869812,W2035618305,middle,Yanyan Han,0,2
A5100646656,W2035618305,last,Qing-Yu He,1,3
A5037302894,W2132454116,first,Ikujiro Nonaka,1,0
A5108337915,W2164284962,first,James G. March,1,0
A5038084567,W2099697766,first,Icek Ajzen,1,0
A5072219728,W3196369884,first,Thomas A. Widiger,1,0
A5074824731,W2121393013,first,Anthony Reid,1,0
A5111374375,W2121393013,last,Benedict Anderson,0,1
A5039190318,W2183707334,first,Øyvind Hammer,1,0
A5057413819,W2183707334,middle,David A. T. Harper,0,1
A5033773211,W2183707334,last,Paul D. Ryan,0,2
