id,type,person_id,label,display_name,orcid
person:W4385245566-person-6,person,W4385245566-person-6,"Schulz, Stephan","Schulz, Stephan",https://orcid.org/0000-0001-6262-8555
person:W3003257820-person-34,person,W3003257820-person-34,SciPy 1.0 Contributors,SciPy 1.0 Contributors,
person:A5081871898,person,A5081871898,Scot T. Martin,Scot T. Martin,https://orcid.org/0000-0002-8996-7554
person:A5091565842,person,A5091565842,Scott Edmunds,Scott Edmunds,https://orcid.org/0000-0001-6444-1436
person:A5047039050,person,A5047039050,Scott J. Dixon,Scott J. Dixon,https://orcid.org/0000-0001-6230-8199
person:A5076459682,person,A5076459682,Scott J. Lusher,Scott J. Lusher,https://orcid.org/0000-0003-2401-4223
person:A5013336788,person,A5013336788,Scott Kirkpatrick,Scott Kirkpatrick,https://orcid.org/0000-0001-5273-395X
person:A5018379179,person,A5018379179,Scott L. Pomeroy,Scott L. Pomeroy,https://orcid.org/0000-0003-2102-686X
person:A5000968299,person,A5000968299,Scott L. Zeger,Scott L. Zeger,https://orcid.org/0000-0001-8907-1603
person:A5056794714,person,A5056794714,Scott M. Grundy,Scott M. Grundy,https://orcid.org/0000-0003-2956-7900
person:A5021741190,person,A5021741190,Scott MacKenzie,Scott MacKenzie,
person:A5053345339,person,A5053345339,Scott Makeig,Scott Makeig,https://orcid.org/0000-0002-9048-8438
person:W2193145675-person-4,person,W2193145675-person-4,Scott Reed,Scott Reed,
person:A5059110895,person,A5059110895,Scott Reed,Scott Reed,
person:W3003257820-person-95,person,W3003257820-person-95,Scott Sievert,Scott Sievert,
person:A5049973896,person,A5049973896,Scott T. Kelley,Scott T. Kelley,https://orcid.org/0000-0001-9547-4169
person:A5007034049,person,A5007034049,Se Jin Song,Se Jin Song,https://orcid.org/0000-0003-0750-5709
person:A5103526070,person,A5103526070,Sean C. O’Brien,Sean C. O’Brien,
person:W2104549677-person-98,person,W2104549677-person-98,Sean Humphray,Sean Humphray,
person:A5035692364,person,A5035692364,Sean Humphray,Sean Humphray,
person:A5064118261,person,A5064118261,Sean M. Gibbons,Sean M. Gibbons,https://orcid.org/0000-0002-8724-7916
person:A5102331250,person,A5102331250,Sean Ma,Sean Ma,
person:A5035950418,person,A5035950418,Sebastiaan Theodorus Michaël Peek,Sebastiaan Theodorus Michaël Peek,https://orcid.org/0000-0003-0105-4230
person:W3035965352-person-8,person,W3035965352-person-8,Sebastian Berg,Sebastian Berg,
person:A5110768391,person,A5110768391,Sebastian Höhna,Sebastian Höhna,
person:A5063529978,person,A5063529978,Sebastian W. Bodenstein,Sebastian W. Bodenstein,https://orcid.org/0000-0002-0000-6627
person:W3003257820-person-96,person,W3003257820-person-96,Sebastiano Vigna,Sebastiano Vigna,
person:A5079846682,person,A5079846682,Selina S. Dwight,Selina S. Dwight,https://orcid.org/0000-0002-8546-7798
person:A5053148274,person,A5053148274,Sepp Hochreiter,Sepp Hochreiter,https://orcid.org/0000-0001-7449-2528
person:A5018609918,person,A5018609918,Serge Belongie,Serge Belongie,https://orcid.org/0000-0002-0388-5217
person:A5004700865,person,A5004700865,Sergey Brin,Sergey Brin,
person:A5032800189,person,A5032800189,Sergey Ioffe,Sergey Ioffe,
person:A5045523675,person,A5045523675,Sergey Nikolenko,Sergey Nikolenko,https://orcid.org/0000-0001-7787-2251
person:A5057619814,person,A5057619814,Sergey Nurk,Sergey Nurk,https://orcid.org/0000-0003-1301-5749
person:A5107657538,person,A5107657538,Seung‐Yeol Park,Seung‐Yeol Park,https://orcid.org/0000-0001-5061-4535
person:A5054276792,person,A5054276792,Seyed Mohammad Kazem Aghamir,Seyed Mohammad Kazem Aghamir,https://orcid.org/0000-0003-1611-0362
person:A5071437793,person,A5071437793,Seyed Mohammad Mirjalili,Seyed Mohammad Mirjalili,https://orcid.org/0000-0002-5364-2715
person:A5091500375,person,A5091500375,Seyedali Mirjalili,Seyedali Mirjalili,https://orcid.org/0000-0002-1443-9458
person:A5033867997,person,A5033867997,Shahid Naeem,Shahid Naeem,https://orcid.org/0000-0002-6569-2648
person:A5008987732,person,A5008987732,Shane Legg,Shane Legg,
person:A5076410128,person,A5076410128,Shane Sturrock,Shane Sturrock,
person:A5032532898,person,A5032532898,Shaoqin Qiu,Shaoqin Qiu,
person:A5100824251,person,A5100824251,Shaoqing Ren,Shaoqing Ren,
person:A5110669068,person,A5110669068,Shaoyong Zhu,Shaoyong Zhu,
person:A5015613005,person,A5015613005,Sharan B. Merriam,Sharan B. Merriam,
person:A5007761401,person,A5007761401,Sharon E. Straus,Sharon E. Straus,https://orcid.org/0000-0002-6106-832X
person:A5051460895,person,A5051460895,Shaun Purcell,Shaun Purcell,https://orcid.org/0000-0002-7402-5812
person:A5101711502,person,A5101711502,Shazia Alam,Shazia Alam,https://orcid.org/0000-0003-2606-9463
person:A5079887059,person,A5079887059,Shelby D. Hunt,Shelby D. Hunt,https://orcid.org/0000-0002-8928-3400
person:A5019172558,person,A5019172558,Sheldon Cohen,Sheldon Cohen,https://orcid.org/0000-0003-2248-4600
person:A5001851890,person,A5001851890,Shengjin Tu,Shengjin Tu,
person:A5050221114,person,A5050221114,Shengmao Liu,Shengmao Liu,
person:A5113587209,person,A5113587209,Shen‐Su Sun,Shen‐Su Sun,
person:W3099878876-person-20,person,W3099878876-person-20,"Sheppard, K","Sheppard, K",
person:A5060138620,person,A5060138620,Sherri J. Bale,Sherri J. Bale,
person:A5002901852,person,A5002901852,Shifu Chen,Shifu Chen,https://orcid.org/0000-0001-5799-653X
person:A5109052943,person,A5109052943,Shiing-Shen Chern,Shiing-Shen Chern,
person:A5025375729,person,A5025375729,Shinobu Kitayama,Shinobu Kitayama,https://orcid.org/0000-0001-9147-7936
person:A5081862387,person,A5081862387,Shinya Yamanaka,Shinya Yamanaka,https://orcid.org/0009-0003-1393-0987
person:A5078993134,person,A5078993134,Shirley Zhu,Shirley Zhu,https://orcid.org/0009-0005-8492-7915
person:A5040547033,person,A5040547033,Shiro Koseki,Shiro Koseki,https://orcid.org/0000-0003-1208-4574
person:A5101728447,person,A5101728447,Shiyue Li,Shiyue Li,https://orcid.org/0000-0001-8213-6566
person:A5052671847,person,A5052671847,Shoji Hirahara,Shoji Hirahara,https://orcid.org/0000-0001-8415-3263
person:A5110288404,person,A5110288404,Shuailiang Lin,Shuailiang Lin,
person:A5043060452,person,A5043060452,Shujun Su,Shujun Su,
person:A5109557719,person,A5109557719,Shūichi Nosé,Shūichi Nosé,
person:A5103445562,person,A5103445562,Sidney G. Winter,Sidney G. Winter,
person:A5003452560,person,A5003452560,Sidney Markowitz,Sidney Markowitz,
person:A5111503488,person,A5111503488,Sidney Siegel,Sidney Siegel,
person:A5112140704,person,A5112140704,Sigmund Freud,Sigmund Freud,
person:A5083247761,person,A5083247761,Sil Aarts,Sil Aarts,https://orcid.org/0000-0002-3121-412X
person:A5022280742,person,A5022280742,Simon Anders,Simon Anders,https://orcid.org/0000-0003-4868-1805
person:A5033252568,person,A5033252568,Simon Buxton,Simon Buxton,
person:A5110326819,person,A5110326819,Simon Charbonneau,Simon Charbonneau,
person:A5004078699,person,A5004078699,Simon G. Gregory,Simon G. Gregory,https://orcid.org/0000-0002-7805-1743
person:A5007606690,person,A5007606690,Simon G. Thompson,Simon G. Thompson,https://orcid.org/0000-0002-5274-7814
person:A5103553598,person,A5103553598,Simon G. Thompson,Simon G. Thompson,
person:A5022678891,person,A5022678891,Simon Haykin,Simon Haykin,
person:A5054576402,person,A5054576402,Simon Köhl,Simon Köhl,https://orcid.org/0000-0003-4271-4418
person:A5065626862,person,A5065626862,Simon Lewin,Simon Lewin,https://orcid.org/0000-0001-7521-9515
person:A5007133493,person,A5007133493,Simon Mercer,Simon Mercer,
person:A5052435039,person,A5052435039,Simon Osindero,Simon Osindero,
person:A5037182479,person,A5037182479,Simon Phelan,Simon Phelan,https://orcid.org/0000-0001-9624-8606
person:A5074494709,person,A5074494709,Simon Schroeder,Simon Schroeder,https://orcid.org/0000-0003-2085-767X
person:A5091639078,person,A5091639078,Simon Wessely,Simon Wessely,https://orcid.org/0000-0002-6743-9929
person:A5056306774,person,A5056306774,Simone Magni,Simone Magni,https://orcid.org/0000-0002-8956-7235
person:A5082984558,person,A5082984558,Sinno Jialin Pan,Sinno Jialin Pan,https://orcid.org/0000-0001-6565-3836
person:W2122410182-person-1,person,W2122410182-person-1,Sivasubramanian Balasubramanian,Sivasubramanian Balasubramanian,
person:A5104832272,person,A5104832272,Siwei Zhang,Siwei Zhang,https://orcid.org/0000-0002-7878-9940
person:W2034562813-person-1,person,W2034562813-person-1,"Smith, Harry","Smith, Harry",
person:W3099878876-person-9,person,W3099878876-person-9,"Smith, NJ","Smith, NJ",
person:A5101858681,person,A5101858681,Soma Das,Soma Das,https://orcid.org/0000-0003-0387-6801
person:A5015116910,person,A5015116910,Son Pham,Son Pham,https://orcid.org/0000-0001-6642-8796
person:A5071496329,person,A5071496329,Sonali Jha,Sonali Jha,
person:A5004945875,person,A5004945875,Sonja Hänzelmann,Sonja Hänzelmann,https://orcid.org/0000-0003-4953-0101
person:A5044920044,person,A5044920044,Sophia Hober,Sophia Hober,https://orcid.org/0000-0003-0605-8417
person:W2104549677-person-12,person,W2104549677-person-12,Stacey B. Gabriel,Stacey B. Gabriel,
person:A5108378152,person,A5108378152,Stacey Gabriel,Stacey Gabriel,
person:A5051623730,person,A5051623730,Stanislav Nikolov,Stanislav Nikolov,https://orcid.org/0000-0001-8234-0751
person:A5109125505,person,A5109125505,Stanley Lemeshow,Stanley Lemeshow,
person:A5112198450,person,A5112198450,Stanley R. Kay,Stanley R. Kay,
person:A5110328496,person,A5110328496,Stanley Wasserman,Stanley Wasserman,
person:A5042863303,person,A5042863303,Stefan Grimme,Stefan Grimme,https://orcid.org/0000-0002-5844-4371
person:A5065650315,person,A5065650315,Stefan Janssen,Stefan Janssen,https://orcid.org/0000-0003-0955-0589
person:W3003257820-person-97,person,W3003257820-person-97,Stefan Peterson,Stefan Peterson,
person:A5004595481,person,A5004595481,Stefan Pöhlmann,Stefan Pöhlmann,https://orcid.org/0000-0001-6086-9136
person:A5106122722,person,A5106122722,Stefan Wyder,Stefan Wyder,https://orcid.org/0000-0002-3412-0292
person:A5017044520,person,A5017044520,Stefanie S. Jeffrey,Stefanie S. Jeffrey,https://orcid.org/0000-0003-4478-2764
person:A5016865358,person,A5016865358,Stefano Baroni,Stefano Baroni,https://orcid.org/0000-0002-3508-6663
person:A5030313940,person,A5030313940,Stefano de Gironcoli,Stefano de Gironcoli,https://orcid.org/0000-0002-2307-0998
person:A5001539080,person,A5001539080,Stefano Fabris,Stefano Fabris,https://orcid.org/0000-0003-2562-8788
person:A5039348366,person,A5039348366,Stefano Paolini,Stefano Paolini,
person:A5050027372,person,A5050027372,Stefano Schiavon,Stefano Schiavon,https://orcid.org/0000-0003-1285-5682
person:A5097324925,person,A5097324925,Stephan Bache,Stephan Bache,
person:A5017588786,person,A5017588786,Stephan Beck,Stephan Beck,https://orcid.org/0000-0001-5290-2151
person:A5046284587,person,A5046284587,Stephan Ehrlich,Stephan Ehrlich,https://orcid.org/0000-0002-6594-4710
person:A5079674718,person,A5079674718,Stephan Grzesiek,Stephan Grzesiek,https://orcid.org/0000-0003-1998-4225
person:W3035965352-person-12,person,W3035965352-person-12,Stephan Hoyer,Stephan Hoyer,https://orcid.org/0000-0002-5207-0380
person:A5036369136,person,A5036369136,Stephan Preibisch,Stephan Preibisch,https://orcid.org/0000-0002-0276-494X
person:A5086016562,person,A5086016562,Stephan Ramon Garcia,Stephan Ramon Garcia,https://orcid.org/0000-0001-8971-5448
person:A5024381551,person,A5024381551,Stephan Saalfeld,Stephan Saalfeld,https://orcid.org/0000-0002-4106-1761
person:A5090259722,person,A5090259722,Stephanie B. Orchanian,Stephanie B. Orchanian,https://orcid.org/0000-0002-2491-1074
person:A5050119930,person,A5050119930,Stephanie L. Chissoe,Stephanie L. Chissoe,
person:A5088872453,person,A5088872453,Stephany N. Duda,Stephany N. Duda,https://orcid.org/0000-0001-6247-9350
person:A5043596447,person,A5043596447,Stephen A. Bustin,Stephen A. Bustin,https://orcid.org/0000-0003-1870-6098
person:A5107790695,person,A5107790695,Stephen Bond,Stephen Bond,https://orcid.org/0000-0001-5541-8752
person:A5011176205,person,A5011176205,Stephen Boyd,Stephen Boyd,https://orcid.org/0000-0001-8353-6000
person:A5074378485,person,A5074378485,Stephen Brunauer,Stephen Brunauer,
person:A5103572770,person,A5103572770,Stephen C. Beck,Stephen C. Beck,
person:A5089844972,person,A5089844972,Stephen E. Fick,Stephen E. Fick,https://orcid.org/0000-0002-3548-6966
person:A5015061000,person,A5015061000,Stephen F. Altschul,Stephen F. Altschul,https://orcid.org/0000-0003-2120-9631
person:A5024881899,person,A5024881899,Stephen Färber,Stephen Färber,
person:A5108089949,person,A5108089949,Stephen G. West,Stephen G. West,
person:A5112904642,person,A5112904642,Stephen J. Gwyther,Stephen J. Gwyther,
person:A5109113477,person,A5109113477,Stephen J. Scharf,Stephen J. Scharf,
person:A5025114648,person,A5025114648,Stephen Lin,Stephen Lin,https://orcid.org/0000-0002-5616-558X
person:A5110261421,person,A5110261421,Stephen R. Kaplan,Stephen R. Kaplan,
person:A5112677199,person,A5112677199,Stephen S Lim,Stephen S Lim,https://orcid.org/0009-0008-2734-3165
person:A5077913833,person,A5077913833,Stephen T. Elbert,Stephen T. Elbert,https://orcid.org/0000-0003-2258-8901
person:A5085914713,person,A5085914713,Stephen T. Sherry,Stephen T. Sherry,https://orcid.org/0000-0002-7982-076X
person:W2104549677-person-26,person,W2104549677-person-26,Stephen T. Sherry,Stephen T. Sherry,
person:A5112799992,person,A5112799992,Stephen W. Raudenbush,Stephen W. Raudenbush,
person:A5026019149,person,A5026019149,Steve G. Gwyther,Steve G. Gwyther,
person:A5000192581,person,A5000192581,Steve Horvath,Steve Horvath,https://orcid.org/0000-0002-4110-3589
person:A5074391235,person,A5074391235,Steve McDonald,Steve McDonald,https://orcid.org/0000-0003-2832-5205
person:A5043596018,person,A5043596018,Steve Walker,Steve Walker,https://orcid.org/0000-0002-6838-8334
person:A5065829841,person,A5065829841,Steven A. Goldstein,Steven A. Goldstein,https://orcid.org/0000-0001-5207-5061
person:A5029418921,person,A5029418921,Steven H. Strogatz,Steven H. Strogatz,https://orcid.org/0000-0003-2923-3118
person:A5084622735,person,A5084622735,Steven I. Sherman,Steven I. Sherman,https://orcid.org/0000-0002-3079-5153
person:A5038539249,person,A5038539249,Steven J. Clough,Steven J. Clough,https://orcid.org/0000-0002-4156-3833
person:A5049983178,person,A5049983178,Steven J. Miller,Steven J. Miller,https://orcid.org/0000-0003-4904-4605
person:A5110062251,person,A5110062251,Steven J. Phillips,Steven J. Phillips,
person:A5068520992,person,A5068520992,Steven J. Plimpton,Steven J. Plimpton,https://orcid.org/0000-0003-2446-8209
person:A5036983792,person,A5036983792,Steven K. Boyd,Steven K. Boyd,https://orcid.org/0000-0002-2930-5997
person:A5010384159,person,A5010384159,Steven L. Salzberg,Steven L. Salzberg,https://orcid.org/0000-0002-8859-7432
person:A5100666686,person,A5100666686,Steven Lee,Steven Lee,https://orcid.org/0000-0002-5114-1247
person:A5021398871,person,A5021398871,Steven Long,Steven Long,https://orcid.org/0000-0001-9629-4872
person:A5016058561,person,A5016058561,Steven M. Edworthy,Steven M. Edworthy,
person:A5025379878,person,A5025379878,Steven M. Opal,Steven M. Opal,
person:A5056633769,person,A5056633769,Steven Stones-Havas,Steven Stones-Havas,
person:A5108800208,person,A5108800208,Stewart B. Fleishman,Stewart B. Fleishman,
person:A5015461877,person,A5015461877,Stewart C. Myers,Stewart C. Myers,
person:A5108530731,person,A5108530731,Stewart Craig,Stewart Craig,
person:A5050109164,person,A5050109164,Stig Petersen,Stig Petersen,https://orcid.org/0000-0002-5043-2325
person:A5040941243,person,A5040941243,Stuart Geman,Stuart Geman,
person:A5023436129,person,A5023436129,Stuart Pocock,Stuart Pocock,https://orcid.org/0000-0003-2212-4007
person:W1973948212-person-2,person,W1973948212-person-2,"Sturdivant, Rodney X.","Sturdivant, Rodney X.",
person:A5102150038,person,A5102150038,Sture Holm,Sture Holm,
person:W3035965352-person-2,person,W3035965352-person-2,Stéfan J. van der Walt,Stéfan J. van der Walt,https://orcid.org/0000-0001-9276-1891
person:W3003257820-person-10,person,W3003257820-person-10,Stéfan J. van der Walt,Stéfan J. van der Walt,https://orcid.org/0000-0001-9276-1891
person:A5047187911,person,A5047187911,Stéphane Chauvie,Stéphane Chauvie,https://orcid.org/0000-0003-4394-5031
person:A5079627910,person,A5079627910,Stéphane Guindon,Stéphane Guindon,https://orcid.org/0000-0002-3665-8096
person:A5065086376,person,A5065086376,Stéphane Mallat,Stéphane Mallat,https://orcid.org/0000-0001-5263-8960
person:A5004613714,person,A5004613714,Subha Kalyaanamoorthy,Subha Kalyaanamoorthy,https://orcid.org/0000-0003-0854-6449
person:W4385245566-person-7,person,W4385245566-person-7,"Suda, Martin","Suda, Martin",https://orcid.org/0000-0003-0989-5800
person:A5100680948,person,A5100680948,Sudhir Kumar,Sudhir Kumar,https://orcid.org/0000-0002-9918-8212
person:A5012486829,person,A5012486829,Sue Brennan,Sue Brennan,https://orcid.org/0000-0003-1789-8809
person:A5109352890,person,A5109352890,Sue Richards,Sue Richards,
person:A5010952523,person,A5010952523,Suharsimi Arikunto,Suharsimi Arikunto,
person:A5059611813,person,A5059611813,Suhas V. Patankar,Suhas V. Patankar,
person:A5110798721,person,A5110798721,Suhua Zhou,Suhua Zhou,
person:A5025276497,person,A5025276497,Sultan Eser,Sultan Eser,https://orcid.org/0000-0003-4427-4540
person:A5079749826,person,A5079749826,Sumio Iijima,Sumio Iijima,https://orcid.org/0000-0001-5857-0346
person:A5109971543,person,A5109971543,Suranjana Saha,Suranjana Saha,
person:W3003257820-person-98,person,W3003257820-person-98,Surhud More,Surhud More,
person:A5009219340,person,A5009219340,Susan Berman,Susan Berman,https://orcid.org/0000-0002-6711-3435
person:A5000528278,person,A5000528278,Susan E. Cameron,Susan E. Cameron,
person:A5065212941,person,A5065212941,Susan E. Folstein,Susan E. Folstein,
person:A5023092535,person,A5023092535,Susan Folkman,Susan Folkman,
person:A5109228194,person,A5109228194,Susan G. Arbuck,Susan G. Arbuck,
person:A5003674456,person,A5003674456,Susan Holmes,Susan Holmes,https://orcid.org/0000-0002-2208-8168
person:A5111630451,person,A5111630451,Susan J. Mandel,Susan J. Mandel,
person:A5103406763,person,A5103406763,Susan Keller,Susan Keller,
person:A5070300720,person,A5070300720,Susan L. Solomon,Susan L. Solomon,https://orcid.org/0000-0002-2020-7581
