id,type,source,target,publication_id,person_id,author_position,is_corresponding,sort_order
authored_by:publication:W593898368->person:A5010952523,authored_by,publication:W593898368,person:A5010952523,W593898368,A5010952523,first,1,0
authored_by:publication:W1584697775->person:A5027610285,authored_by,publication:W1584697775,person:A5027610285,W1584697775,A5027610285,first,1,0
authored_by:publication:W2891378911->person:A5074901391,authored_by,publication:W2891378911,person:A5074901391,W2891378911,A5074901391,first,1,0
authored_by:publication:W2891378911->person:A5031902837,authored_by,publication:W2891378911,person:A5031902837,W2891378911,A5031902837,middle,0,1
authored_by:publication:W2891378911->person:A5032497384,authored_by,publication:W2891378911,person:A5032497384,W2891378911,A5032497384,middle,0,2
authored_by:publication:W2891378911->person:A5024431380,authored_by,publication:W2891378911,person:A5024431380,W2891378911,A5024431380,middle,0,3
authored_by:publication:W2891378911->person:A5065487003,authored_by,publication:W2891378911,person:A5065487003,W2891378911,A5065487003,middle,0,4
authored_by:publication:W2891378911->person:A5069537707,authored_by,publication:W2891378911,person:A5069537707,W2891378911,A5069537707,middle,0,5
authored_by:publication:W2891378911->person:A5068353058,authored_by,publication:W2891378911,person:A5068353058,W2891378911,A5068353058,middle,0,6
authored_by:publication:W2891378911->person:A5055760362,authored_by,publication:W2891378911,person:A5055760362,W2891378911,A5055760362,middle,0,7
authored_by:publication:W2891378911->person:A5085699502,authored_by,publication:W2891378911,person:A5085699502,W2891378911,A5085699502,middle,0,8
authored_by:publication:W2891378911->person:A5111619792,authored_by,publication:W2891378911,person:A5111619792,W2891378911,A5111619792,middle,0,9
authored_by:publication:W2891378911->person:A5085697520,authored_by,publication:W2891378911,person:A5085697520,W2891378911,A5085697520,middle,0,10
authored_by:publication:W2891378911->person:A5041615321,authored_by,publication:W2891378911,person:A5041615321,W2891378911,A5041615321,middle,0,11
authored_by:publication:W2891378911->person:A5080252384,authored_by,publication:W2891378911,person:A5080252384,W2891378911,A5080252384,middle,0,12
authored_by:publication:W2891378911->person:A5081964815,authored_by,publication:W2891378911,person:A5081964815,W2891378911,A5081964815,middle,0,13
authored_by:publication:W2891378911->person:A5082927689,authored_by,publication:W2891378911,person:A5082927689,W2891378911,A5082927689,middle,0,14
authored_by:publication:W2891378911->person:A5010229710,authored_by,publication:W2891378911,person:A5010229710,W2891378911,A5010229710,middle,0,15
authored_by:publication:W2891378911->person:A5011923288,authored_by,publication:W2891378911,person:A5011923288,W2891378911,A5011923288,middle,0,16
authored_by:publication:W2891378911->person:A5079953196,authored_by,publication:W2891378911,person:A5079953196,W2891378911,A5079953196,middle,0,17
authored_by:publication:W2891378911->person:A5001327852,authored_by,publication:W2891378911,person:A5001327852,W2891378911,A5001327852,middle,0,18
authored_by:publication:W2891378911->person:A5065626862,authored_by,publication:W2891378911,person:A5065626862,W2891378911,A5065626862,middle,0,19
authored_by:publication:W2891378911->person:A5068524232,authored_by,publication:W2891378911,person:A5068524232,W2891378911,A5068524232,middle,0,20
authored_by:publication:W2891378911->person:A5087076550,authored_by,publication:W2891378911,person:A5087076550,W2891378911,A5087076550,middle,0,21
authored_by:publication:W2891378911->person:A5083088424,authored_by,publication:W2891378911,person:A5083088424,W2891378911,A5083088424,middle,0,22
authored_by:publication:W2891378911->person:A5058378544,authored_by,publication:W2891378911,person:A5058378544,W2891378911,A5058378544,middle,0,23
authored_by:publication:W2891378911->person:A5007855965,authored_by,publication:W2891378911,person:A5007855965,W2891378911,A5007855965,middle,0,24
authored_by:publication:W2891378911->person:A5062080271,authored_by,publication:W2891378911,person:A5062080271,W2891378911,A5062080271,middle,0,25
authored_by:publication:W2891378911->person:A5034889366,authored_by,publication:W2891378911,person:A5034889366,W2891378911,A5034889366,middle,0,26
authored_by:publication:W2891378911->person:A5007761401,authored_by,publication:W2891378911,person:A5007761401,W2891378911,A5007761401,last,0,27
authored_by:publication:W2155965977->person:A5032690087,authored_by,publication:W2155965977,person:A5032690087,W2155965977,A5032690087,first,1,0
authored_by:publication:W2155965977->person:A5111911596,authored_by,publication:W2155965977,person:A5111911596,W2155965977,A5111911596,middle,0,1
authored_by:publication:W2155965977->person:A5101973849,authored_by,publication:W2155965977,person:A5101973849,W2155965977,A5101973849,middle,0,2
authored_by:publication:W2155965977->person:A5100366781,authored_by,publication:W2155965977,person:A5100366781,W2155965977,A5100366781,middle,0,3
authored_by:publication:W2155965977->person:A5103096187,authored_by,publication:W2155965977,person:A5103096187,W2155965977,A5103096187,middle,0,4
authored_by:publication:W2155965977->person:A5016894949,authored_by,publication:W2155965977,person:A5016894949,W2155965977,A5016894949,middle,0,5
authored_by:publication:W2155965977->person:A5109934186,authored_by,publication:W2155965977,person:A5109934186,W2155965977,A5109934186,middle,0,6
authored_by:publication:W2155965977->person:A5044698181,authored_by,publication:W2155965977,person:A5044698181,W2155965977,A5044698181,middle,0,7
authored_by:publication:W2155965977->person:A5030690893,authored_by,publication:W2155965977,person:A5030690893,W2155965977,A5030690893,middle,0,8
authored_by:publication:W2155965977->person:A5016452405,authored_by,publication:W2155965977,person:A5016452405,W2155965977,A5016452405,middle,0,9
authored_by:publication:W2155965977->person:A5047227825,authored_by,publication:W2155965977,person:A5047227825,W2155965977,A5047227825,last,0,10
authored_by:publication:W2005501262->person:A5068353058,authored_by,publication:W2005501262,person:A5068353058,W2005501262,A5068353058,first,1,0
authored_by:publication:W2005501262->person:W2005501262-person-1,authored_by,publication:W2005501262,person:W2005501262-person-1,W2005501262,W2005501262-person-1,middle,0,1
authored_by:publication:W2005501262->person:W2005501262-person-2,authored_by,publication:W2005501262,person:W2005501262-person-2,W2005501262,W2005501262-person-2,middle,0,2
authored_by:publication:W2005501262->person:W2005501262-person-3,authored_by,publication:W2005501262,person:W2005501262-person-3,W2005501262,W2005501262-person-3,middle,0,3
authored_by:publication:W2005501262->person:W2005501262-person-4,authored_by,publication:W2005501262,person:W2005501262-person-4,W2005501262,W2005501262-person-4,last,0,4
authored_by:publication:W2059796825->person:A5054799659,authored_by,publication:W2059796825,person:A5054799659,W2059796825,A5054799659,first,1,0
authored_by:publication:W2059796825->person:A5042962646,authored_by,publication:W2059796825,person:A5042962646,W2059796825,A5042962646,middle,0,1
authored_by:publication:W2059796825->person:A5077161809,authored_by,publication:W2059796825,person:A5077161809,W2059796825,A5077161809,middle,0,2
authored_by:publication:W2059796825->person:A5023436129,authored_by,publication:W2059796825,person:A5023436129,W2059796825,A5023436129,middle,0,3
authored_by:publication:W2059796825->person:A5002375158,authored_by,publication:W2059796825,person:A5002375158,W2059796825,A5002375158,middle,0,4
authored_by:publication:W2059796825->person:A5014844709,authored_by,publication:W2059796825,person:A5014844709,W2059796825,A5014844709,middle,0,5
authored_by:publication:W2059796825->person:W2059796825-person-6,authored_by,publication:W2059796825,person:W2059796825-person-6,W2059796825,W2059796825-person-6,last,0,6
authored_by:publication:W2096998881->person:A5061186336,authored_by,publication:W2096998881,person:A5061186336,W2096998881,A5061186336,first,1,0
authored_by:publication:W2096998881->person:A5063775633,authored_by,publication:W2096998881,person:A5063775633,W2096998881,A5063775633,middle,0,1
authored_by:publication:W2096998881->person:A5110080498,authored_by,publication:W2096998881,person:A5110080498,W2096998881,A5110080498,last,0,2
authored_by:publication:W2111301002->person:A5110342669,authored_by,publication:W2111301002,person:A5110342669,W2111301002,A5110342669,first,1,0
authored_by:publication:W1983649348->person:A5089121489,authored_by,publication:W1983649348,person:A5089121489,W1983649348,A5089121489,first,1,0
authored_by:publication:W2011303397->person:A5109276346,authored_by,publication:W2011303397,person:A5109276346,W2011303397,A5109276346,first,1,0
authored_by:publication:W2130354913->person:A5049045547,authored_by,publication:W2130354913,person:A5049045547,W2130354913,A5049045547,first,1,0
authored_by:publication:W2130354913->person:A5035210768,authored_by,publication:W2130354913,person:A5035210768,W2130354913,A5035210768,middle,0,1
authored_by:publication:W2130354913->person:A5019654671,authored_by,publication:W2130354913,person:A5019654671,W2130354913,A5019654671,last,0,2
authored_by:publication:W2108718991->person:A5062762496,authored_by,publication:W2108718991,person:A5062762496,W2108718991,A5062762496,first,1,0
authored_by:publication:W2108718991->person:A5111530938,authored_by,publication:W2108718991,person:A5111530938,W2108718991,A5111530938,middle,0,1
authored_by:publication:W2108718991->person:A5011688695,authored_by,publication:W2108718991,person:A5011688695,W2108718991,A5011688695,middle,0,2
authored_by:publication:W2108718991->person:A5108506329,authored_by,publication:W2108718991,person:A5108506329,W2108718991,A5108506329,middle,0,3
authored_by:publication:W2108718991->person:A5044355096,authored_by,publication:W2108718991,person:A5044355096,W2108718991,A5044355096,middle,0,4
authored_by:publication:W2108718991->person:A5055917872,authored_by,publication:W2108718991,person:A5055917872,W2108718991,A5055917872,middle,0,5
authored_by:publication:W2108718991->person:A5017853443,authored_by,publication:W2108718991,person:A5017853443,W2108718991,A5017853443,middle,0,6
authored_by:publication:W2108718991->person:A5085359279,authored_by,publication:W2108718991,person:A5085359279,W2108718991,A5085359279,middle,0,7
authored_by:publication:W2108718991->person:A5060754496,authored_by,publication:W2108718991,person:A5060754496,W2108718991,A5060754496,middle,0,8
authored_by:publication:W2108718991->person:A5026220637,authored_by,publication:W2108718991,person:A5026220637,W2108718991,A5026220637,middle,0,9
authored_by:publication:W2108718991->person:A5072982028,authored_by,publication:W2108718991,person:A5072982028,W2108718991,A5072982028,middle,0,10
authored_by:publication:W2108718991->person:A5058558119,authored_by,publication:W2108718991,person:A5058558119,W2108718991,A5058558119,middle,0,11
authored_by:publication:W2108718991->person:A5037209090,authored_by,publication:W2108718991,person:A5037209090,W2108718991,A5037209090,middle,0,12
authored_by:publication:W2108718991->person:A5112877973,authored_by,publication:W2108718991,person:A5112877973,W2108718991,A5112877973,middle,0,13
authored_by:publication:W2108718991->person:A5042231087,authored_by,publication:W2108718991,person:A5042231087,W2108718991,A5042231087,last,0,14
authored_by:publication:W2152885278->person:A5100417364,authored_by,publication:W2152885278,person:A5100417364,W2152885278,A5100417364,first,0,0
authored_by:publication:W2152885278->person:A5040654425,authored_by,publication:W2152885278,person:A5040654425,W2152885278,A5040654425,middle,0,1
authored_by:publication:W2152885278->person:A5041807449,authored_by,publication:W2152885278,person:A5041807449,W2152885278,A5041807449,middle,0,2
authored_by:publication:W2152885278->person:A5104055957,authored_by,publication:W2152885278,person:A5104055957,W2152885278,A5104055957,last,1,3
authored_by:publication:W2089876099->person:A5018563718,authored_by,publication:W2089876099,person:A5018563718,W2089876099,A5018563718,first,1,0
authored_by:publication:W2089876099->person:A5053868357,authored_by,publication:W2089876099,person:A5053868357,W2089876099,A5053868357,last,0,1
authored_by:publication:W2112778345->person:A5074180547,authored_by,publication:W2112778345,person:A5074180547,W2112778345,A5074180547,first,1,0
authored_by:publication:W2006370393->person:A5109290855,authored_by,publication:W2006370393,person:A5109290855,W2006370393,A5109290855,first,1,0
